name,site,phone,full_address,borough,street,city,postal_code,state,country,latitude,longitude,reviews,reviews_tags,photo,street_view,working_hours
Premier Inn London Chiswick hotel,https://www.premierinn.com/gb/en/hotels/england/greater-london/london/london-chiswick.html?cid=GLBC_LONCHI,,"Axis House, Hogarth Roundabout, Chiswick, London W4 2TH",Chiswick,"Axis House, Hogarth Roundabout",London,W4 2TH,,United Kingdom of Great Britain and Northern Ireland,51.4865926,-0.2534014,1470,,https://lh3.googleusercontent.com/p/AF1QipOSMdwrU3eCzQeXT0y9SyQ6cF2hL0kOlRpYDdZG=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOSMdwrU3eCzQeXT0y9SyQ6cF2hL0kOlRpYDdZG=w1600-h1000-k-no,
St Paul's Hotel,http://www.stpaulhotel.co.uk/,+44 20 8846 9119,"153 Hammersmith Rd, London W14 0QL",None,153 Hammersmith Rd,London,W14 0QL,,United Kingdom of Great Britain and Northern Ireland,51.4936094,-0.2153286,617,,https://lh3.googleusercontent.com/p/AF1QipOT_7fFVTomG5BtG7o3_c7V-GT3sC0HiW-MskbZ=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOT_7fFVTomG5BtG7o3_c7V-GT3sC0HiW-MskbZ=w1600-h1000-k-no,
ME London,https://www.melia.com/en/hotels/united-kingdom/london/me-london?utm_campaign=google,+44 20 7395 3400,"336-337 Strand, London WC2R 1HA",None,336-337 Strand,London,WC2R 1HA,,United Kingdom of Great Britain and Northern Ireland,51.511818,-0.118898,2283,,https://lh3.googleusercontent.com/p/AF1QipMi0k2vNysTem7lqoy0QhUuYkBWqpAlX5CX2C0K=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMi0k2vNysTem7lqoy0QhUuYkBWqpAlX5CX2C0K=w1600-h1000-k-no,
Novotel London West,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel,+44 20 8741 1555,"1 Shortlands Hammersmith International Ctre, London W6 8DR",None,1 Shortlands Hammersmith International Ctre,London,W6 8DR,,United Kingdom of Great Britain and Northern Ireland,51.4919588,-0.2199765,11287,,https://lh3.googleusercontent.com/p/AF1QipPHH5j6n_dz_1JeeWQ038CHMpDFUTqTUSycZAcM=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPHH5j6n_dz_1JeeWQ038CHMpDFUTqTUSycZAcM=w1600-h1000-k-no,
Templeton Garden,https://www.miirohotels.com/templetongarden,+44 20 7598 8700,"1-15 Templeton Pl, London SW5 9NB",None,1-15 Templeton Pl,London,SW5 9NB,,United Kingdom of Great Britain and Northern Ireland,51.492352,-0.195519,1428,,https://lh3.googleusercontent.com/p/AF1QipOydlxh01cytAttn6BBNbLWfB2UsHiipTaBViOs=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOydlxh01cytAttn6BBNbLWfB2UsHiipTaBViOs=w1600-h1000-k-no,
Hotel Rafayel,http://hotelrafayel.com/,+44 20 7801 3600,"34 Lombard Rd, London SW11 3RF",None,34 Lombard Rd,London,SW11 3RF,,United Kingdom of Great Britain and Northern Ireland,51.4703375,-0.1780238,1357,,https://lh3.googleusercontent.com/p/AF1QipOouIjsy51Nc80JClA3a9PWd2qH9gTVnkhG9_WF=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOouIjsy51Nc80JClA3a9PWd2qH9gTVnkhG9_WF=w1600-h1000-k-no,
"The Hand & Flower, Olympia",https://www.handandflower.co.uk/?partner=8163,+44 20 7371 4105,"1 Hammersmith Rd, London W14 8XJ",None,1 Hammersmith Rd,London,W14 8XJ,,United Kingdom of Great Britain and Northern Ireland,51.4958712,-0.2080284,1594,,https://lh3.googleusercontent.com/p/AF1QipML-tFBNQgWbHzeKApU4Bs95FFXWXIQD_0JuBPc=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipML-tFBNQgWbHzeKApU4Bs95FFXWXIQD_0JuBPc=w1600-h1000-k-no,
Hilton London Kensington,https://www.hilton.com/en/hotels/lhrhitw-hilton-london-kensington/?SEO_id=GMB-EMEA-TW-LHRHITW,+44 20 7603 3355,"179-199 Holland Park Ave, London W11 4UL",None,179-199 Holland Park Ave,London,W11 4UL,,United Kingdom of Great Britain and Northern Ireland,51.5049356,-0.2144767,5019,,https://lh3.googleusercontent.com/p/AF1QipMntE7iwNofA0R46nFz6A2m_0bJ1bDBg1NyT7K1=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMntE7iwNofA0R46nFz6A2m_0bJ1bDBg1NyT7K1=w1600-h1000-k-no,
The Grand,http://www.thegrandattrafalgarsquare.com/,+44 20 7839 8877,"8 Northumberland Ave, London WC2N 5BY",None,8 Northumberland Ave,London,WC2N 5BY,,United Kingdom of Great Britain and Northern Ireland,51.5069818,-0.1259986,1222,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH1u690a2sHd9KxDVeG8363ClOldSdfTYsj_v2XE_qQQ8l2gpeEak-_u9XCuZPXJpxImOXpPuO-80pNeCNfROCrUZFZTXJ4v19jift5K-W_Swx4PJ170W9HEF5odBP3F4_zqXncZT9ehWSY-wmueoit6ROvp9AB5ayZxMmAdX41D-mFEz9jd30Q=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH1u690a2sHd9KxDVeG8363ClOldSdfTYsj_v2XE_qQQ8l2gpeEak-_u9XCuZPXJpxImOXpPuO-80pNeCNfROCrUZFZTXJ4v19jift5K-W_Swx4PJ170W9HEF5odBP3F4_zqXncZT9ehWSY-wmueoit6ROvp9AB5ayZxMmAdX41D-mFEz9jd30Q=w1600-h1000-k-no,
Residence Inn by Marriott London Kensington,https://www.marriott.com/en-us/hotels/lonrk-residence-inn-london-kensington/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+44 20 3146 7980,"Residence Inn, 181-183 Warwick Rd, London W14 8PU",None,"Residence Inn, 181-183 Warwick Rd",London,W14 8PU,,United Kingdom of Great Britain and Northern Ireland,51.4936062,-0.2022006,2343,,https://lh3.googleusercontent.com/p/AF1QipNxQPzPbKVXCyEMVjoknNYMjwwHponMC_dSlh0Z=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNxQPzPbKVXCyEMVjoknNYMjwwHponMC_dSlh0Z=w1600-h1000-k-no,
Best Western Chiswick Palace,https://www.bestwestern.co.uk/hotels/best-western-chiswick-palace-suites-83906,+44 333 003 4093,"71-73 Chiswick High Rd., Chiswick, London W4 2LS",Chiswick,71-73 Chiswick High Rd.,London,W4 2LS,,United Kingdom of Great Britain and Northern Ireland,51.4926769,-0.2507706,990,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHv61ZIdrxXNkbEcMHcsK1OnCzgaC9LWo6htphvUzzh9r0jRVBjm5R4IEX2QgJXXW3K5dXDZnYhlyQrWd_NxExHurydUMWHXqczxDqMwymnWlHySK5Jg9aeo48Cc9yQ9KM9WiPNEvsPN_KhybGjY9zbXqKQ8YFksz2UYRaxAYiCd0vfKxnXQigk=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHv61ZIdrxXNkbEcMHcsK1OnCzgaC9LWo6htphvUzzh9r0jRVBjm5R4IEX2QgJXXW3K5dXDZnYhlyQrWd_NxExHurydUMWHXqczxDqMwymnWlHySK5Jg9aeo48Cc9yQ9KM9WiPNEvsPN_KhybGjY9zbXqKQ8YFksz2UYRaxAYiCd0vfKxnXQigk=w1600-h1000-k-no,
Bob W London Earl's Court – Philbeach Gardens,https://booking.bobw.co/properties?city=london,+44 20 4587 8322,"27-28 Philbeach Gdns, London SW5 9EB",None,27-28 Philbeach Gdns,London,SW5 9EB,,United Kingdom of Great Britain and Northern Ireland,51.4902905,-0.198935,176,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFZMnUd97OFwnrMNHwhQkglZZT_rtZ40PhbejIrlRCJ_KJ2UAOpYKrByYbN9uKA1PNXDdjfJ5KA2zrdAHoRU_VHHmAE6Yeiw4qxRTcHneaKvEMEyyVXMKCVc0V1sRH-f24bL_kP8Q3bCKSkjSn8oowQz9TYJ46LypHsy0D2LgRzQ7_t2LXrrpLFKg=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFZMnUd97OFwnrMNHwhQkglZZT_rtZ40PhbejIrlRCJ_KJ2UAOpYKrByYbN9uKA1PNXDdjfJ5KA2zrdAHoRU_VHHmAE6Yeiw4qxRTcHneaKvEMEyyVXMKCVc0V1sRH-f24bL_kP8Q3bCKSkjSn8oowQz9TYJ46LypHsy0D2LgRzQ7_t2LXrrpLFKg=w1600-h1000-k-no,
Mercure London Earls Court,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel,+44 20 7610 0880,"47 Lillie Rd, London SW6 1UD",None,47 Lillie Rd,London,SW6 1UD,,United Kingdom of Great Britain and Northern Ireland,51.4859381,-0.1991852,1155,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-FhypoIZdboq6J3WZDa2D0iA-V4ya5OuEmMPfG5tr_Z3Hx-QKtmN5CCrbeWqKBObnIGGzYukdbpBiZ-ho3J9LID9g_rbwE8GWpbtFxrpyWAPgfChk-Q_Flr-sGOpMhFHFxIIFsasIlrB2=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-FhypoIZdboq6J3WZDa2D0iA-V4ya5OuEmMPfG5tr_Z3Hx-QKtmN5CCrbeWqKBObnIGGzYukdbpBiZ-ho3J9LID9g_rbwE8GWpbtFxrpyWAPgfChk-Q_Flr-sGOpMhFHFxIIFsasIlrB2=w1600-h1000-k-no,
The Prime London Hotel,https://www.theprimelondon.com/,+44 20 7967 9416,"9 Knaresborough Pl, London SW5 0TP",None,9 Knaresborough Pl,London,SW5 0TP,,United Kingdom of Great Britain and Northern Ireland,51.4939916,-0.1911509,197,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonEM18sAcLxIMZbnA4rJpygSGLZ3KKauI8hk2ypzxdAmHHqc0qR2JzUTRhDnhHHPBw3peiIzE9MfaXw-foRCOlTX7N2C5R2zcdwzqVOtjn9Eiiey09NUGnVBKAbEp9Y9WemWqjXxKVyax8=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonEM18sAcLxIMZbnA4rJpygSGLZ3KKauI8hk2ypzxdAmHHqc0qR2JzUTRhDnhHHPBw3peiIzE9MfaXw-foRCOlTX7N2C5R2zcdwzqVOtjn9Eiiey09NUGnVBKAbEp9Y9WemWqjXxKVyax8=w1600-h1000-k-no,
"Dorsett Shepherds Bush, London",https://www.dorsetthotels.com/dorsett-shepherds-bush-london/,+44 20 3262 1026,"Shepherd's Bush Pavilion, 58 Shepherd's Bush Grn, London W12 8QE",None,"Shepherd's Bush Pavilion, 58 Shepherd's Bush Grn",London,W12 8QE,,United Kingdom of Great Britain and Northern Ireland,51.5039786,-0.2244224,3244,,https://lh3.googleusercontent.com/p/AF1QipM_BhC6WxCUMz_U1wIDIvVyzQomDuHhB4J5j6M2=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipM_BhC6WxCUMz_U1wIDIvVyzQomDuHhB4J5j6M2=w1600-h1000-k-no,
Montagu Place Hotel,http://www.montagu-place.co.uk/?utm_source=google,+44 20 7467 2777,"2-3 Montagu Pl, London W1H 2ER",None,2-3 Montagu Pl,London,W1H 2ER,,United Kingdom of Great Britain and Northern Ireland,51.519086,-0.1592146,235,,https://lh3.googleusercontent.com/p/AF1QipMWVFS7xULB0AFDdrILkBlsgQ8cU9pEn4PF5o_W=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMWVFS7xULB0AFDdrILkBlsgQ8cU9pEn4PF5o_W=w1600-h1000-k-no,
Brook Green Hotel,https://www.brookgreenhotel.co.uk/hotel-bedrooms/,+44 20 7603 2516,"170 Shepherds Bush Rd, London W6 7PB",None,170 Shepherds Bush Rd,London,W6 7PB,,United Kingdom of Great Britain and Northern Ireland,51.4973232,-0.2229828,747,,https://lh3.googleusercontent.com/p/AF1QipOMaVD-cT7b3i8tAhWKeUAybRLKiuIp_sNhJ3Ho=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOMaVD-cT7b3i8tAhWKeUAybRLKiuIp_sNhJ3Ho=w1600-h1000-k-no,
The Lodge Hotel,https://www.thelodgehotellondon.com/?utm_source=mybusiness,+44 20 8874 1598,"52-54 Upper Richmond Rd, London SW15 2RN",None,52-54 Upper Richmond Rd,London,SW15 2RN,,United Kingdom of Great Britain and Northern Ireland,51.4575568,-0.2059329,639,,https://lh3.googleusercontent.com/p/AF1QipNpO2daQ1-7goFiqABzqO3vlx-ses8zMlVWtHaR=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNpO2daQ1-7goFiqABzqO3vlx-ses8zMlVWtHaR=w1600-h1000-k-no,
The W14 Kensington Hotel,http://www.thew14hotel.co.uk/,+44 20 7602 6600,"16-22 Gunterstone Rd, London W14 9BX",None,16-22 Gunterstone Rd,London,W14 9BX,,United Kingdom of Great Britain and Northern Ireland,51.4915979,-0.2104826,1228,,https://lh3.googleusercontent.com/p/AF1QipPbtsQKcqwKpL9bxvvozSOoBCCMCfe3xsAXn_7K=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPbtsQKcqwKpL9bxvvozSOoBCCMCfe3xsAXn_7K=w1600-h1000-k-no,
The Burren London,,+44 20 8459 2363,"174 Church Rd, London NW10 9NH",None,174 Church Rd,London,NW10 9NH,,United Kingdom of Great Britain and Northern Ireland,51.5474763,-0.2494342,94,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nokdyRjDvHxMjnK4UUf5OcSLSVANvQgv2gVwH2R7uZcrM1dWdCC9pHBiS19FmrXqJO7qJR3QYY7XskS6mVAvpdn6k8-RMILPLvuVXBjaZ0tRA_xN6IhIm-gsUxA9Wp-TXS098NwuA=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nokdyRjDvHxMjnK4UUf5OcSLSVANvQgv2gVwH2R7uZcrM1dWdCC9pHBiS19FmrXqJO7qJR3QYY7XskS6mVAvpdn6k8-RMILPLvuVXBjaZ0tRA_xN6IhIm-gsUxA9Wp-TXS098NwuA=w1600-h1000-k-no,
Holiday Inn Express London - Hammersmith by IHG,https://www.ihg.com/holidayinnexpress/hotels/gb/en/london/lonhs/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-LONHS,+44 371 902 1621,"120-124 King St, London W6 0QU",None,120-124 King St,London,W6 0QU,,United Kingdom of Great Britain and Northern Ireland,51.4931971,-0.2315483,1912,,https://lh3.googleusercontent.com/p/AF1QipPaK37lmgrqENhL04NH6gbYv_pqgfVc-HiblPr_=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPaK37lmgrqENhL04NH6gbYv_pqgfVc-HiblPr_=w1600-h1000-k-no,
Roseate House London,https://www.roseatehotels.com/london/roseatehouse/,+44 20 7479 6600,"3 Westbourne Terrace, Hyde Park Gardens, Tyburnia, London W2 3UL",Tyburnia,"3 Westbourne Terrace, Hyde Park Gardens",London,W2 3UL,,United Kingdom of Great Britain and Northern Ireland,51.5140482,-0.1764468,570,,https://lh3.googleusercontent.com/p/AF1QipMrChCrKDx-tL-rU4UefxVthPH3v63SYskL0lpO=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMrChCrKDx-tL-rU4UefxVthPH3v63SYskL0lpO=w1600-h1000-k-no,
Adria Hotel,http://www.adria-hotel.co.uk/,+44 20 8742 6674,"44-46 Glenthorne Rd, London W6 0LS",None,44-46 Glenthorne Rd,London,W6 0LS,,United Kingdom of Great Britain and Northern Ireland,51.4946171,-0.2286839,367,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHV_SWx9_eHDI0mLqksDa5U1FAhgHb73va9ERdalIB3DYjvRdRjfvkeiFqRcQRnmnMcjumXeW3AzJ18TqEoLldRjo8FARVdqxmV9MbvVj0GjZnVNk576uPfzsr8r_MGq7ozeCuIiZ4-H9ENB1HCrKv1mfZZcT2lqaCaf8RNarJ3EYTl8j-VR7zz_A=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHV_SWx9_eHDI0mLqksDa5U1FAhgHb73va9ERdalIB3DYjvRdRjfvkeiFqRcQRnmnMcjumXeW3AzJ18TqEoLldRjo8FARVdqxmV9MbvVj0GjZnVNk576uPfzsr8r_MGq7ozeCuIiZ4-H9ENB1HCrKv1mfZZcT2lqaCaf8RNarJ3EYTl8j-VR7zz_A=w1600-h1000-k-no,
Kensington Prime Hotel,http://www.kensingtonprimehotel.co.uk/,+44 20 3911 9336,"7 Russell Rd, London W14 8JA",None,7 Russell Rd,London,W14 8JA,,United Kingdom of Great Britain and Northern Ireland,51.4971641,-0.2078388,217,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGZMvW0-OZG49YzimT8apGPc7S-Tg20dFPz1jQFS_FdGh2AgdP-yBBD-QHoa_pu4m9vFTtgs0gw9gVif9AC5G9DI9Jhc75Ylgt0GeqKrE7T3XyVGUyHbN82kcZiIHTjZXtry59DU54DhnQEWlnGGdKaozz7eW5M_BTzXlkQ9dwDbvIrqyOUTnBY=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGZMvW0-OZG49YzimT8apGPc7S-Tg20dFPz1jQFS_FdGh2AgdP-yBBD-QHoa_pu4m9vFTtgs0gw9gVif9AC5G9DI9Jhc75Ylgt0GeqKrE7T3XyVGUyHbN82kcZiIHTjZXtry59DU54DhnQEWlnGGdKaozz7eW5M_BTzXlkQ9dwDbvIrqyOUTnBY=w1600-h1000-k-no,
Brit Hotels Earls Court,http://www.brithotels.com/,+44 20 7835 2010,"43-45 Longridge Rd, London SW5 9SD",None,43-45 Longridge Rd,London,SW5 9SD,,United Kingdom of Great Britain and Northern Ireland,51.4930601,-0.1972925,45,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npz2Jz64_obX4tE_5WbVyd5pKC07_-M2nj9o4ciqz_wx_Va3svwd6r5ftHyaRE35VPpKMugoUYqfn1wEM8568I9sG663MDnbsawZF5vNIHx4xJiFegfd18n4lXbdC_8hQniFN1PtA=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npz2Jz64_obX4tE_5WbVyd5pKC07_-M2nj9o4ciqz_wx_Va3svwd6r5ftHyaRE35VPpKMugoUYqfn1wEM8568I9sG663MDnbsawZF5vNIHx4xJiFegfd18n4lXbdC_8hQniFN1PtA=w1600-h1000-k-no,
Hotel Orlando,,+44 20 7603 4890,"83 Shepherds Bush Rd, London W6 7LR",None,83 Shepherds Bush Rd,London,W6 7LR,,United Kingdom of Great Britain and Northern Ireland,51.4987186,-0.2220493,196,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGZfy2fV-c42GzIs9xq9YXqmABbUHwVxCjFzKMhiRs73hcdq6VzJjmWGD62MvV54Vx730bOoqMjZmApBL66oo9ErGXNUuthq9IBMj8iOkuiVBx6enyJxtp_xTvzQRB8qLOlBrFAPeof1Lo9xM4_SgpJmmPTN4DLe8qt02cxj_EG6Q8Axs3_IBCz=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGZfy2fV-c42GzIs9xq9YXqmABbUHwVxCjFzKMhiRs73hcdq6VzJjmWGD62MvV54Vx730bOoqMjZmApBL66oo9ErGXNUuthq9IBMj8iOkuiVBx6enyJxtp_xTvzQRB8qLOlBrFAPeof1Lo9xM4_SgpJmmPTN4DLe8qt02cxj_EG6Q8Axs3_IBCz=w1600-h1000-k-no,
Premier Inn London Richmond hotel,https://www.premierinn.com/gb/en/hotels/england/greater-london/london/london-richmond.html?cid=GLBC_LONRIC,,"136-138 Lower Mortlake Rd, London TW9 2JZ",None,136-138 Lower Mortlake Rd,London,TW9 2JZ,,United Kingdom of Great Britain and Northern Ireland,51.4665875,-0.2911592,763,,https://lh3.googleusercontent.com/p/AF1QipMo4I6AhMv2HHZ5KRAZf6oosr4_3jO8wyS9N3rN=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMo4I6AhMv2HHZ5KRAZf6oosr4_3jO8wyS9N3rN=w1600-h1000-k-no,
Ravna Gora Hotel,,+44 20 7727 7725,"29 Holland Park Ave, London W11 3RW",None,29 Holland Park Ave,London,W11 3RW,,United Kingdom of Great Britain and Northern Ireland,51.5074429,-0.2034901,510,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHMvPz7l8ddeT1j9nVNRGkcVQyBE_J2rHAY0kV0zQTIahHXiemY9tiNaPGadu8-WIrE4ptx-DBhatBQ-wf_-2ForZZQNZHSUbReH6ph9ArKibLL-o-RosFK72JkvwkiWFzC1NKuwltpGUDozsyr6TV3OQZ8J_XnyU21ZPKVuZN3j00X2NiZSd6M=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHMvPz7l8ddeT1j9nVNRGkcVQyBE_J2rHAY0kV0zQTIahHXiemY9tiNaPGadu8-WIrE4ptx-DBhatBQ-wf_-2ForZZQNZHSUbReH6ph9ArKibLL-o-RosFK72JkvwkiWFzC1NKuwltpGUDozsyr6TV3OQZ8J_XnyU21ZPKVuZN3j00X2NiZSd6M=w1600-h1000-k-no,
St Christopher's Inn Hammersmith,https://www.st-christophers.co.uk/london/hammersmith-hostel,+44 20 8748 5285,"28 Hammersmith Broadway, London W6 7AB",None,28 Hammersmith Broadway,London,W6 7AB,,United Kingdom of Great Britain and Northern Ireland,51.4933484,-0.2244936,824,,https://lh3.googleusercontent.com/p/AF1QipPglbjjmB6h93BQ7PPUB9oMeABcZcTlRZ_Z1Ivj=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPglbjjmB6h93BQ7PPUB9oMeABcZcTlRZ_Z1Ivj=w1600-h1000-k-no,
"The Drayton Court Hotel, Ealing",https://www.draytoncourtlondon.co.uk/?partner=8163,+44 20 8997 1019,"2 The Avenue, London W13 8PH",None,2 The Avenue,London,W13 8PH,,United Kingdom of Great Britain and Northern Ireland,51.5142304,-0.3192527,1948,,https://lh3.googleusercontent.com/p/AF1QipMx_237b8y92gOBib3fJQuo2mwMD5MLZzx9EE32=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMx_237b8y92gOBib3fJQuo2mwMD5MLZzx9EE32=w1600-h1000-k-no,
The Kings Head Hotel,https://www.thekingsheadhotellondon.co.uk/,+44 20 3375 0214,"214 High St, London W3 9DR",None,214 High St,London,W3 9DR,,United Kingdom of Great Britain and Northern Ireland,51.5078756,-0.2729608,497,,https://lh3.googleusercontent.com/p/AF1QipMyufCRd3YSvbms3TZ34QWdUHIMnEZEe0esOp9T=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMyufCRd3YSvbms3TZ34QWdUHIMnEZEe0esOp9T=w1600-h1000-k-no,
Hotel La Place,http://www.hotellaplace.com/,+44 20 7486 2323,"17 Nottingham Pl, London W1U 5LG",None,17 Nottingham Pl,London,W1U 5LG,,United Kingdom of Great Britain and Northern Ireland,51.5215187,-0.1532742,171,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHeZg_AGUM5DzgZmO1cAkkvU5qUNuqOjgSAm0qpzAzgy1oHWC4jFRIkjOZZJ_395QY_VY7Jg9DOp5p2L0xBHQZCeahX_PJBqQjl_0odRefc6ql43-eG08cOtnn1CLtshA2gYeQXu7mDUW_uTGBMAWX_O21AMQG4Z6jwAiCzbjmeqnwJeZVFnm3ZIA=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHeZg_AGUM5DzgZmO1cAkkvU5qUNuqOjgSAm0qpzAzgy1oHWC4jFRIkjOZZJ_395QY_VY7Jg9DOp5p2L0xBHQZCeahX_PJBqQjl_0odRefc6ql43-eG08cOtnn1CLtshA2gYeQXu7mDUW_uTGBMAWX_O21AMQG4Z6jwAiCzbjmeqnwJeZVFnm3ZIA=w1600-h1000-k-no,
ibis London Earls Court,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel,+44 20 7610 0880,"47 Lillie Rd, London SW6 1UD",None,47 Lillie Rd,London,SW6 1UD,,United Kingdom of Great Britain and Northern Ireland,51.4858064,-0.1995566,7633,,https://lh3.googleusercontent.com/p/AF1QipOkjJFr076peh4a4lneC7RaJceA0GOKWVhj30w5=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOkjJFr076peh4a4lneC7RaJceA0GOKWVhj30w5=w1600-h1000-k-no,
London House Hotel,http://www.londonhousehotels.com/,+44 20 7243 1810,"81 Kensington Gardens Square, London W2 4DJ",None,81 Kensington Gardens Square,London,W2 4DJ,,United Kingdom of Great Britain and Northern Ireland,51.5139574,-0.1893997,1617,,https://lh3.googleusercontent.com/p/AF1QipNOSWHCSPTuSJGQ3ni5rvRMFKIGeypw7YoS3xJA=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNOSWHCSPTuSJGQ3ni5rvRMFKIGeypw7YoS3xJA=w1600-h1000-k-no,
Bob W London Holland Park,https://booking.bobw.co/?property=london-hol128,+44 20 4525 0747,"128 Holland Rd, London W14 8BD",None,128 Holland Rd,London,W14 8BD,,United Kingdom of Great Britain and Northern Ireland,51.5018592,-0.2126455,127,,https://lh3.googleusercontent.com/p/AF1QipNTfBoKrOb6xu5z9ccfCtjd6SoqYnTl3veQX_NA=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNTfBoKrOb6xu5z9ccfCtjd6SoqYnTl3veQX_NA=w1600-h1000-k-no,
Putney Hotel,https://www.bestwestern.co.uk/hotels/putney-hotel-bw-signature-collection-by-best-western-84258,+44 20 8051 8470,"214 Upper Richmond Rd, London SW15 6TD",None,214 Upper Richmond Rd,London,SW15 6TD,,United Kingdom of Great Britain and Northern Ireland,51.4611847,-0.2180604,91,,https://lh3.googleusercontent.com/p/AF1QipPgH87pj9-zYdsuCWrhqERo_p30xOHpCtXd10M=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPgH87pj9-zYdsuCWrhqERo_p30xOHpCtXd10M=w1600-h1000-k-no,
Hotel Shepherds Bush London,http://bushhotel.co.uk/,+44 20 3026 3770,"11 -12 Poplar Mews, Uxbridge Rd, London W12 7JS",None,"11 -12 Poplar Mews, Uxbridge Rd",London,W12 7JS,,United Kingdom of Great Britain and Northern Ireland,51.5057975,-0.2261219,474,,https://lh3.googleusercontent.com/p/AF1QipORvopIzlbCN8u1FOJjT_62ktkgFaZTOmiX5idg=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipORvopIzlbCN8u1FOJjT_62ktkgFaZTOmiX5idg=w1600-h1000-k-no,
Royal London Hotel,https://sys-rsrv.com/royal-london-hotel/,+44 20 7603 4528,"43 Shepherds Bush Rd, London W6 7LU",None,43 Shepherds Bush Rd,London,W6 7LU,,United Kingdom of Great Britain and Northern Ireland,51.5008233,-0.2216801,673,,https://lh3.googleusercontent.com/p/AF1QipMGJVhHJZMsg3rN9MT6I83MdimEnPAnJ3lXD0_1=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMGJVhHJZMsg3rN9MT6I83MdimEnPAnJ3lXD0_1=w1600-h1000-k-no,
Travelodge London Richmond Central,https://www.travelodge.co.uk/hotels/600/London-Richmond-Central-hotel?utm_source=google,+44 871 559 1876,"9 Paradise Rd, Richmond TW9 1RX",None,9 Paradise Rd,Richmond,TW9 1RX,,United Kingdom of Great Britain and Northern Ireland,51.4598895,-0.3028782,488,,https://lh3.googleusercontent.com/p/AF1QipNxipgZVGUZKZkYhRsHvlTQlygsNbalnnp9rWS3=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNxipgZVGUZKZkYhRsHvlTQlygsNbalnnp9rWS3=w1600-h1000-k-no,
